,artists,track_name,totalstreams,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
3172,TOMWALKER,JUSTYOUANDI,670073,174982.0,0,0.567,0.696,9.0,-5.416,1.0,0.301,0.456,0.0,0.113,0.544,92.061,4.0
3173,KENNYROGERS,THEGAMBLER,651303,214880.0,0,0.671,0.501,4.0,-13.119,1.0,0.0594,0.342,0.0,0.194,0.86,87.04,4.0
3174,BILLWITHERS,LEANONME,640571,258834.0,0,0.619,0.22,0.0,-13.843,1.0,0.0672,0.782,1.19e-05,0.124,0.426,75.143,4.0
3175,ARCTICMONKEYS,STARTREATMENT,635247,354640.0,0,0.581,0.767,7.0,-5.026,0.0,0.0527,0.243,0.00131,0.141,0.673,120.07,4.0
3176,THEROLLINGSTONES,SYMPATHYFORTHEDEVIL,634141,377746.0,0,0.636,0.67,9.0,-10.958,1.0,0.257,0.582,0.0,0.0453,0.572,115.577,4.0
3177,THEROLLINGSTONES,SYMPATHYFORTHEDEVIL,634141,377746.0,0,0.636,0.67,9.0,-10.958,1.0,0.257,0.582,0.0,0.0453,0.572,115.577,4.0
3178,THEROLLINGSTONES,SYMPATHYFORTHEDEVIL,634141,377746.0,0,0.636,0.67,9.0,-10.958,1.0,0.257,0.582,0.0,0.0453,0.572,115.577,4.0
3179,THEROLLINGSTONES,SYMPATHYFORTHEDEVIL,634141,377746.0,0,0.636,0.67,9.0,-10.958,1.0,0.257,0.582,0.0,0.0453,0.572,115.577,4.0
3180,THEROLLINGSTONES,SYMPATHYFORTHEDEVIL,634141,376800.0,0,0.728,0.681,9.0,-10.943,1.0,0.221,0.61,0.0,0.0559,0.578,115.944,4.0
3181,THEROLLINGSTONES,SYMPATHYFORTHEDEVIL,634141,377746.0,0,0.636,0.67,9.0,-10.958,1.0,0.257,0.582,0.0,0.0453,0.572,115.577,4.0
3182,THEROLLINGSTONES,SYMPATHYFORTHEDEVIL,634141,377746.0,0,0.636,0.67,9.0,-10.958,1.0,0.257,0.582,0.0,0.0453,0.572,115.577,4.0
3183,THEROLLINGSTONES,SYMPATHYFORTHEDEVIL,634141,377746.0,0,0.636,0.67,9.0,-10.958,1.0,0.257,0.582,0.0,0.0453,0.572,115.577,4.0
3184,THEROLLINGSTONES,SYMPATHYFORTHEDEVIL,634141,377746.0,0,0.636,0.67,9.0,-10.958,1.0,0.257,0.582,0.0,0.0453,0.572,115.577,4.0
3185,AUDIOSLAVE,LIKEASTONE,628294,293960.0,0,0.614,0.568,7.0,-5.477,0.0,0.0276,0.00797,0.0,0.0997,0.516,107.849,4.0
3186,AUDIOSLAVE,LIKEASTONE,628294,293960.0,0,0.614,0.568,7.0,-5.477,0.0,0.0276,0.00797,0.0,0.0997,0.516,107.849,4.0
3187,AUDIOSLAVE,LIKEASTONE,628294,293960.0,0,0.614,0.568,7.0,-5.477,0.0,0.0276,0.00797,0.0,0.0997,0.516,107.849,4.0
3188,AUDIOSLAVE,LIKEASTONE,628294,293960.0,0,0.614,0.568,7.0,-5.477,0.0,0.0276,0.00797,0.0,0.0997,0.516,107.849,4.0
3189,AUDIOSLAVE,LIKEASTONE,628294,293960.0,0,0.614,0.568,7.0,-5.477,0.0,0.0276,0.00797,0.0,0.0997,0.516,107.849,4.0
3190,JOHNMAYER,ALLIWANTISTOBEWITHYOU,628045,244200.0,0,0.522,0.426,0.0,-7.445,1.0,0.0242,0.106,0.674,0.224,0.304,93.049,4.0
3191,JOHNMAYER,ALLIWANTISTOBEWITHYOU,628045,244200.0,0,0.522,0.426,0.0,-7.445,1.0,0.0242,0.106,0.674,0.224,0.304,93.049,4.0
3192,THESTROKES,BROOKLYNBRIDGETOCHORUS,624289,235946.0,0,0.628,0.571,0.0,-3.897,1.0,0.0628,0.00602,9.21e-05,0.0833,0.467,119.899,4.0
3193,THESTROKES,THEADULTSARETALKING,623858,309053.0,0,0.593,0.749,5.0,-5.67,1.0,0.0475,0.0113,0.106,0.314,0.649,164.959,4.0
3194,THESTROKES,THEADULTSARETALKING,623858,309053.0,0,0.593,0.749,5.0,-5.67,1.0,0.0475,0.0113,0.106,0.314,0.649,164.959,4.0
3195,THESTROKES,THEADULTSARETALKING,623858,309053.0,0,0.593,0.749,5.0,-5.67,1.0,0.0475,0.0113,0.106,0.314,0.649,164.959,4.0
3196,THESTROKES,THEADULTSARETALKING,623858,309053.0,0,0.593,0.749,5.0,-5.67,1.0,0.0475,0.0113,0.106,0.314,0.649,164.959,4.0
3197,THENOTORIOUSB.I.G.,BIGPOPPA,623000,249866.0,0,0.765,0.671,9.0,-5.249,0.0,0.278,0.344,0.0,0.0506,0.798,84.5,4.0
3198,KANSAS,CARRYONWAYWARDSON,621363,323000.0,0,0.482,0.786,7.0,-5.735,1.0,0.032,0.00321,8.88e-05,0.446,0.793,126.755,4.0
3199,JOHNLEGEND,YOUDESERVEITALL,620976,198626.0,0,0.524,0.739,0.0,-6.681,1.0,0.0386,0.215,0.0,0.0636,0.48,83.095,4.0
3200,JOHNLEGEND,YOUDESERVEITALL,620976,198626.0,0,0.524,0.739,0.0,-6.681,1.0,0.0386,0.215,0.0,0.0636,0.48,83.095,4.0
3201,JOHNLEGEND,YOUDESERVEITALL,620976,198626.0,0,0.524,0.739,0.0,-6.681,1.0,0.0386,0.215,0.0,0.0636,0.48,83.095,4.0
3202,JOHNLEGEND,YOUDESERVEITALL,620976,198626.0,0,0.524,0.739,0.0,-6.681,1.0,0.0386,0.215,0.0,0.0636,0.48,83.095,4.0
3203,JOHNLEGEND,YOUDESERVEITALL,620976,198626.0,0,0.524,0.739,0.0,-6.681,1.0,0.0386,0.215,0.0,0.0636,0.48,83.095,4.0
3204,JOHNLEGEND,YOUDESERVEITALL,620976,198626.0,0,0.524,0.739,0.0,-6.681,1.0,0.0386,0.215,0.0,0.0636,0.48,83.095,4.0
3205,JOHNLEGEND,YOUDESERVEITALL,620976,198626.0,0,0.524,0.739,0.0,-6.681,1.0,0.0386,0.215,0.0,0.0636,0.48,83.095,4.0
3206,JOHNLEGEND,YOUDESERVEITALL,620976,198626.0,0,0.524,0.739,0.0,-6.681,1.0,0.0386,0.215,0.0,0.0636,0.48,83.095,4.0
3207,JOHNLEGEND,YOUDESERVEITALL,620976,198626.0,0,0.524,0.739,0.0,-6.681,1.0,0.0386,0.215,0.0,0.0636,0.48,83.095,4.0
3208,JOHNLEGEND,YOUDESERVEITALL,620976,198626.0,0,0.524,0.739,0.0,-6.681,1.0,0.0386,0.215,0.0,0.0636,0.48,83.095,4.0
3209,JOHNLEGEND,YOUDESERVEITALL,620976,198626.0,0,0.524,0.739,0.0,-6.681,1.0,0.0386,0.215,0.0,0.0636,0.48,83.095,4.0
3210,JOHNLEGEND,YOUDESERVEITALL,620976,198626.0,0,0.524,0.739,0.0,-6.681,1.0,0.0386,0.215,0.0,0.0636,0.48,83.095,4.0
3211,JOHNLEGEND,YOUDESERVEITALL,620976,198626.0,0,0.524,0.739,0.0,-6.681,1.0,0.0386,0.215,0.0,0.0636,0.48,83.095,4.0
3212,JOHNLEGEND,YOUDESERVEITALL,620976,198626.0,0,0.524,0.739,0.0,-6.681,1.0,0.0386,0.215,0.0,0.0636,0.48,83.095,4.0
3213,JOHNLEGEND,YOUDESERVEITALL,620976,198626.0,0,0.524,0.739,0.0,-6.681,1.0,0.0386,0.215,0.0,0.0636,0.48,83.095,4.0
3214,JOHNLEGEND,YOUDESERVEITALL,620976,198626.0,0,0.524,0.739,0.0,-6.681,1.0,0.0386,0.215,0.0,0.0636,0.48,83.095,4.0
3215,JOHNLEGEND,YOUDESERVEITALL,620976,198626.0,0,0.524,0.739,0.0,-6.681,1.0,0.0386,0.215,0.0,0.0636,0.48,83.095,4.0
3216,CHARLIXCX,GOODONES,617377,136614.0,0,0.764,0.672,7.0,-5.947,0.0,0.0293,0.072,3.32e-06,0.0806,0.789,129.049,4.0
3217,JEREMYZUCKER,NOTURFRIEND,612081,174520.0,0,0.778,0.313,4.0,-9.288,1.0,0.421,0.301,0.0,0.667,0.707,68.936,4.0
3218,BLACKPINK,READYFORLOVE,609272,184677.0,0,0.564,0.682,6.0,-6.688,1.0,0.113,0.0146,0.0,0.123,0.551,107.597,4.0
3219,BLACKPINK,READYFORLOVE,609272,184677.0,0,0.564,0.682,6.0,-6.688,1.0,0.113,0.0146,0.0,0.123,0.551,107.597,4.0
3220,CHARLIEPUTH,THEWAYIAM,594549,186080.0,0,0.755,0.77,10.0,-5.658,0.0,0.187,0.312,2.34e-06,0.0628,0.642,114.965,4.0
3221,DAN+SHAY,STEALMYLOVE,592194,162120.0,0,0.59,0.633,2.0,-5.452,1.0,0.0328,0.619,0.0,0.157,0.751,179.856,4.0
3222,LILTJAY,ONETAKE,583364,168653.0,0,0.76,0.615,5.0,-9.36,0.0,0.33,0.072,0.0,0.0571,0.351,148.014,4.0
3223,THESCRIPT,HALLOFFAME,578565,201093.0,0,0.511,0.872,10.0,-4.414,1.0,0.0491,0.0807,0.0,0.0975,0.511,84.953,4.0
3224,BANNERS,SOMEONETOYOU,575918,219801.0,0,0.52,0.903,2.0,-5.497,1.0,0.042,0.00517,0.0,0.254,0.652,74.988,4.0
3225,BANNERS,SOMEONETOYOU,575918,219800.0,0,0.468,0.936,2.0,-3.683,1.0,0.0455,0.00568,0.0,0.24,0.663,75.05,4.0
3226,BANNERS,SOMEONETOYOU,575918,219801.0,0,0.52,0.903,2.0,-5.497,1.0,0.042,0.00517,0.0,0.254,0.652,74.988,4.0
3227,BANNERS,SOMEONETOYOU,575918,219800.0,0,0.468,0.936,2.0,-3.683,1.0,0.0455,0.00568,0.0,0.24,0.663,75.05,4.0
3228,BANNERS,SOMEONETOYOU,575918,219801.0,0,0.52,0.903,2.0,-5.497,1.0,0.042,0.00517,0.0,0.254,0.652,74.988,4.0
3229,BANNERS,SOMEONETOYOU,575918,219800.0,0,0.468,0.936,2.0,-3.683,1.0,0.0455,0.00568,0.0,0.24,0.663,75.05,4.0
3230,LILPEEP,HATEME,575852,180600.0,0,0.328,0.619,0.0,-7.136,1.0,0.282,0.266,1.95e-06,0.178,0.405,67.153,4.0
3231,KACEYMUSGRAVES,EASIERSAID,573368,187360.0,0,0.541,0.609,3.0,-8.077,1.0,0.0478,0.51,0.000668,0.102,0.381,147.828,4.0
3232,LILPEEP,IDGAF,572396,214293.0,0,0.615,0.66,9.0,-5.55,0.0,0.032,0.0298,0.0,0.106,0.185,115.037,4.0
3233,THE1975,SINCERITYISSCARY,570993,225955.0,0,0.664,0.524,2.0,-5.178,1.0,0.0283,0.0495,8.18e-06,0.075,0.475,91.027,4.0
3234,CHARLIEPUTH,LOSER,569224,204376.0,0,0.698,0.623,8.0,-7.845,0.0,0.037,0.623,0.0856,0.179,0.625,102.002,4.0
3235,CHARLIEPUTH,LOSER,569224,204376.0,0,0.698,0.623,8.0,-7.845,0.0,0.037,0.623,0.0856,0.179,0.625,102.002,4.0
3236,BTS,STAYGOLD,565520,243266.0,0,0.723,0.634,1.0,-5.415,1.0,0.0542,0.0892,0.0,0.0787,0.582,129.017,4.0
3237,JOHNMAYER,YOU'REGONNALIVEFOREVERINME,562233,190013.0,0,0.542,0.131,7.0,-14.104,1.0,0.0316,0.983,0.00544,0.156,0.319,136.161,4.0
3238,JOHNMAYER,YOU'REGONNALIVEFOREVERINME,562233,190013.0,0,0.542,0.131,7.0,-14.104,1.0,0.0316,0.983,0.00544,0.156,0.319,136.161,4.0
3239,THECHAINSMOKERS,IPAD,559647,202406.0,0,0.665,0.628,2.0,-6.297,1.0,0.026,0.00502,2.02e-05,0.0947,0.551,121.979,4.0
3240,THECHAINSMOKERS,IPAD,559647,202406.0,0,0.665,0.628,2.0,-6.297,1.0,0.026,0.00502,2.02e-05,0.0947,0.551,121.979,4.0
3241,THECHAINSMOKERS,IPAD,559647,202406.0,0,0.665,0.628,2.0,-6.297,1.0,0.026,0.00502,2.02e-05,0.0947,0.551,121.979,4.0
3242,FETTYWAP,D.A.M.,559587,225866.0,0,0.697,0.676,7.0,-3.51,0.0,0.0395,0.00752,0.0,0.0898,0.372,136.01,4.0
3243,LEONBRIDGES,COMINGHOME,558008,206386.0,0,0.424,0.465,6.0,-6.595,1.0,0.0297,0.461,5.52e-05,0.154,0.462,112.418,3.0
3244,HALSEY,CONTROL,553261,214761.0,0,0.549,0.675,4.0,-5.637,0.0,0.0332,0.399,0.0,0.181,0.206,119.898,4.0
3245,HALSEY,CONTROL,553261,214761.0,0,0.549,0.675,4.0,-5.637,0.0,0.0332,0.399,0.0,0.181,0.206,119.898,4.0
3246,HALSEY,CONTROL,553261,214761.0,0,0.549,0.675,4.0,-5.637,0.0,0.0332,0.399,0.0,0.181,0.206,119.898,4.0
3247,ROSÉ,GONE,553172,207163.0,0,0.647,0.377,6.0,-6.003,1.0,0.0375,0.594,0.0,0.0768,0.653,79.936,4.0
3248,STRAYKIDS,CASE143,547846,191964.0,0,0.812,0.89,6.0,-2.661,0.0,0.209,0.0961,0.0,0.0222,0.69,100.006,4.0
3249,MICHAELBUBLÉ,HOME,546483,225906.0,0,0.608,0.37,7.0,-9.207,1.0,0.0306,0.844,1.87e-05,0.112,0.349,127.631,4.0
3250,MICHAELBUBLÉ,HOME,546483,225906.0,0,0.608,0.37,7.0,-9.207,1.0,0.0306,0.844,1.87e-05,0.112,0.349,127.631,4.0
3251,KENNYCHESNEY,HAPPYDOES,541371,168733.0,0,0.716,0.665,6.0,-5.486,1.0,0.0382,0.304,0.0,0.123,0.598,109.021,4.0
3252,KENNYCHESNEY,HAPPYDOES,541371,168733.0,0,0.716,0.665,6.0,-5.486,1.0,0.0382,0.304,0.0,0.123,0.598,109.021,4.0
3253,LAUV,LOVESOMEBODY,533562,142773.0,0,0.465,0.468,7.0,-7.799,1.0,0.134,0.262,0.0,0.0639,0.373,83.366,4.0
3254,REDHOTCHILIPEPPERS,UNDERTHEBRIDGE,527793,264306.0,0,0.559,0.345,4.0,-13.496,1.0,0.0459,0.0576,0.000105,0.141,0.458,84.581,4.0
3255,REDHOTCHILIPEPPERS,UNDERTHEBRIDGE,527793,264306.0,0,0.559,0.345,4.0,-13.496,1.0,0.0459,0.0576,0.000105,0.141,0.458,84.581,4.0
3256,REDHOTCHILIPEPPERS,UNDERTHEBRIDGE,527793,264306.0,0,0.559,0.345,4.0,-13.496,1.0,0.0459,0.0576,0.000105,0.141,0.458,84.581,4.0
3257,REDHOTCHILIPEPPERS,UNDERTHEBRIDGE,527793,264306.0,0,0.559,0.345,4.0,-13.496,1.0,0.0459,0.0576,0.000105,0.141,0.458,84.581,4.0
3258,LINKINPARK,BREAKINGTHEHABIT,524991,196906.0,0,0.579,0.849,4.0,-5.218,0.0,0.0303,0.108,0.0,0.0909,0.581,100.021,4.0
3259,LINKINPARK,BREAKINGTHEHABIT,524991,196906.0,0,0.579,0.849,4.0,-5.218,0.0,0.0303,0.108,0.0,0.0909,0.581,100.021,4.0
3260,LINKINPARK,BREAKINGTHEHABIT,524991,196906.0,0,0.579,0.849,4.0,-5.218,0.0,0.0303,0.108,0.0,0.0909,0.581,100.021,4.0
3261,LINKINPARK,BREAKINGTHEHABIT,524991,196906.0,0,0.579,0.849,4.0,-5.218,0.0,0.0303,0.108,0.0,0.0909,0.581,100.021,4.0
3262,LINKINPARK,BREAKINGTHEHABIT,524991,196906.0,0,0.579,0.849,4.0,-5.218,0.0,0.0303,0.108,0.0,0.0909,0.581,100.021,4.0
3263,THESTROKES,SELFLESS,522237,222093.0,0,0.538,0.679,4.0,-4.297,1.0,0.0333,0.191,0.00175,0.0889,0.0888,121.99,4.0
3264,THESTROKES,SELFLESS,522237,222093.0,0,0.538,0.679,4.0,-4.297,1.0,0.0333,0.191,0.00175,0.0889,0.0888,121.99,4.0
3265,THESTROKES,SELFLESS,522237,222093.0,0,0.538,0.679,4.0,-4.297,1.0,0.0333,0.191,0.00175,0.0889,0.0888,121.99,4.0
3266,LESSERAFIM,ANTIFRAGILE,522228,184444.0,0,0.882,0.797,10.0,-3.299,0.0,0.0819,0.0821,0.0,0.113,0.824,105.025,4.0
3267,COLDPLAY,THESCIENTIST,521994,309600.0,0,0.557,0.442,5.0,-7.224,1.0,0.0243,0.731,1.46e-05,0.11,0.213,146.277,4.0
3268,BTS,FILMOUT,514331,214620.0,0,0.499,0.709,10.0,-6.404,1.0,0.134,0.296,0.0,0.331,0.314,164.032,4.0
3269,BTS,FILMOUT,514331,216586.0,0,0.503,0.71,10.0,-6.382,1.0,0.085,0.297,0.0,0.329,0.293,81.932,4.0
3270,TOMORROWXTOGETHER,GOODBOYGONEBAD,510796,191038.0,0,0.475,0.695,1.0,-5.919,1.0,0.102,0.0159,0.0,0.125,0.552,100.009,4.0
3271,OTISREDDING,(SITTIN'ON)THEDOCKOFTHEBAY,510701,163755.0,0,0.769,0.367,2.0,-11.226,1.0,0.0312,0.684,1.62e-05,0.081,0.535,103.621,4.0
3272,OTISREDDING,(SITTIN'ON)THEDOCKOFTHEBAY,510701,163755.0,0,0.769,0.367,2.0,-11.226,1.0,0.0312,0.684,1.62e-05,0.081,0.535,103.621,4.0
3273,CREEDENCECLEARWATERREVIVAL,BADMOONRISING,509267,141600.0,0,0.508,0.769,2.0,-5.973,1.0,0.0326,0.0577,6.1e-06,0.063,0.939,178.95,4.0
3274,CREEDENCECLEARWATERREVIVAL,BADMOONRISING,509267,141600.0,0,0.508,0.769,2.0,-5.973,1.0,0.0326,0.0577,6.1e-06,0.063,0.939,178.95,4.0
3275,CREEDENCECLEARWATERREVIVAL,BADMOONRISING,509267,141600.0,0,0.508,0.774,2.0,-5.973,1.0,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,4.0
3276,CREEDENCECLEARWATERREVIVAL,BADMOONRISING,509267,141600.0,0,0.508,0.769,2.0,-5.973,1.0,0.0326,0.0577,6.1e-06,0.063,0.939,178.95,4.0
3277,CREEDENCECLEARWATERREVIVAL,BADMOONRISING,509267,141600.0,0,0.508,0.769,2.0,-5.973,1.0,0.0326,0.0577,6.1e-06,0.063,0.939,178.95,4.0
3278,BTS,TRIVIA起:JUSTDANCE,506203,225220.0,0,0.723,0.906,1.0,-4.777,0.0,0.281,0.0929,0.0,0.0771,0.393,125.023,4.0
3279,ADELE,RUMOURHASIT,504059,223266.0,0,0.612,0.749,0.0,-5.014,1.0,0.0446,0.615,0.0,0.167,0.574,120.052,4.0
3280,ADELE,RUMOURHASIT,504059,223266.0,0,0.612,0.749,0.0,-5.014,1.0,0.0446,0.615,0.0,0.167,0.574,120.052,4.0
3281,CHVRCHES,LEAVEATRACE,502331,237481.0,0,0.663,0.729,2.0,-5.852,1.0,0.0624,0.0146,0.000154,0.141,0.216,100.002,4.0
3282,EMPIREOFTHESUN,WALKINGONADREAM,492881,198440.0,0,0.871,0.701,5.0,-5.594,0.0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,4.0
3283,EMPIREOFTHESUN,WALKINGONADREAM,492881,198440.0,0,0.871,0.701,5.0,-5.594,0.0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,4.0
3284,IMAGINEDRAGONS,IT'STIME,491506,240306.0,0,0.656,0.884,2.0,-4.748,1.0,0.0372,0.0162,0.0,0.144,0.86,105.009,4.0
3285,BTS,I'MFINE,488109,240339.0,0,0.511,0.84,11.0,-2.781,0.0,0.103,0.00852,0.0,0.346,0.303,87.605,4.0
3286,SUBLIME,WHATIGOT,485686,170906.0,0,0.804,0.693,7.0,-7.47,1.0,0.0915,0.00876,0.000916,0.314,0.654,95.721,4.0
3287,SUBLIME,WHATIGOT,485686,170906.0,0,0.804,0.693,7.0,-7.47,1.0,0.0915,0.00876,0.000916,0.314,0.654,95.721,4.0
3288,SUBLIME,WHATIGOT,485686,170906.0,0,0.804,0.693,7.0,-7.47,1.0,0.0915,0.00876,0.000916,0.314,0.654,95.721,4.0
3289,SUBLIME,WHATIGOT,485686,170906.0,0,0.804,0.696,7.0,-7.47,1.0,0.0899,0.00877,0.000985,0.314,0.657,95.721,4.0
3290,WIZKHALIFA,STILLWIZ,482888,170987.0,0,0.833,0.664,4.0,-5.358,0.0,0.135,0.0537,0.0,0.0637,0.334,90.052,4.0
3291,WIZKHALIFA,STILLWIZ,482888,170987.0,0,0.833,0.664,4.0,-5.358,0.0,0.135,0.0537,0.0,0.0637,0.334,90.052,4.0
3292,ABBA,DANCINGQUEEN,478933,230400.0,0,0.543,0.87,9.0,-6.514,1.0,0.0428,0.358,0.000939,0.792,0.754,100.804,4.0
3293,ABBA,DANCINGQUEEN,478933,231093.0,0,0.512,0.93,9.0,-4.343,1.0,0.0508,0.17,0.00119,0.561,0.677,100.542,4.0
3294,ABBA,DANCINGQUEEN,478933,231093.0,0,0.512,0.93,9.0,-4.343,1.0,0.0508,0.17,0.00119,0.561,0.677,100.542,4.0
3295,ABBA,DANCINGQUEEN,478933,231093.0,0,0.512,0.93,9.0,-4.343,1.0,0.0508,0.17,0.00119,0.561,0.677,100.542,4.0
3296,ABBA,DANCINGQUEEN,478933,231093.0,0,0.512,0.93,9.0,-4.343,1.0,0.0508,0.17,0.00119,0.561,0.677,100.542,4.0
3297,ABBA,DANCINGQUEEN,478933,233440.0,0,0.508,0.825,9.0,-9.627,1.0,0.0451,0.175,0.00133,0.376,0.715,100.548,4.0
3298,JENNIE,SOLO,478408,169566.0,0,0.752,0.642,3.0,-5.165,0.0,0.0869,0.0861,0.0,0.0953,0.388,95.043,4.0
3299,JENNIE,SOLO,478408,165993.0,0,0.847,0.551,3.0,-7.132,0.0,0.142,0.06,4.37e-06,0.162,0.515,95.036,4.0
3300,JENNIE,SOLO,478408,169566.0,0,0.752,0.642,3.0,-5.165,0.0,0.0869,0.0861,0.0,0.0953,0.388,95.043,4.0
3301,TWICE,FEELSPECIAL,478231,206866.0,0,0.708,0.959,1.0,-1.338,1.0,0.0604,0.0296,0.00188,0.107,0.644,128.981,4.0
3302,THESTROKES,BADDECISIONS,475720,293360.0,0,0.374,0.922,0.0,-3.4,1.0,0.056,0.0135,0.204,0.28,0.393,153.217,4.0
3303,GAYLE,ABCDEFU(ANGRIER),474313,159836.0,0,0.671,0.599,4.0,-6.18,1.0,0.0405,0.0658,0.0,0.101,0.448,121.849,3.0
3304,GAYLE,ABCDEFU(ANGRIER),474313,159836.0,0,0.671,0.599,4.0,-6.18,1.0,0.0405,0.0658,0.0,0.101,0.448,121.849,3.0
3305,GAYLE,ABCDEFU(ANGRIER),474313,159836.0,0,0.671,0.599,4.0,-6.18,1.0,0.0405,0.0658,0.0,0.101,0.448,121.849,3.0
3306,GAYLE,ABCDEFU(ANGRIER),474313,159836.0,0,0.671,0.599,4.0,-6.18,1.0,0.0405,0.0658,0.0,0.101,0.448,121.849,3.0
3307,NEILDIAMOND,SWEETCAROLINE,463807,203573.0,0,0.529,0.127,11.0,-16.066,1.0,0.0274,0.611,0.000109,0.237,0.578,63.05,4.0
3308,NEILDIAMOND,SWEETCAROLINE,463807,203573.0,0,0.529,0.127,11.0,-16.066,1.0,0.0274,0.611,0.000109,0.237,0.578,63.05,4.0
